HWSD2_SMU_ID,SEQUENCE,TOPDEP,PH_WATER,TOTAL_N,ORG_CARBON,CEC_SOIL,CLAY,SAND,SILT,WRB4,SHARE
16660,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,40
26956,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,40
16858,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,30
16857,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,80
16827,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,40
16938,3,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,20
16659,3,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,20
16954,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,10
16856,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,100
26906,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,40
26923,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,60
26922,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,80
26921,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,100
26941,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,40
26927,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,90
26928,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,100
26925,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,60
26929,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,80
26924,2,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,50
26926,1,60,8.3999996,0.41,0.30500001,12,21,45,34,CLha,100
32144,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
27022,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
26966,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
26968,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,10
16678,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
26954,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
16813,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
16672,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,30
16677,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,10
27012,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
27011,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
16814,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
17612,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,70
27010,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
16912,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,80
16913,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,70
16914,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,80
16915,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
16916,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,70
16863,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,50
16927,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
27036,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,10
16859,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
16922,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,50
16883,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
26965,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,30
26964,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,30
16911,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,70
26963,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
16660,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
26956,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
16858,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,30
16857,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,80
16827,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
16938,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
16659,3,80,8.3999996,0.38,0.245,12,20,46,34,CLha,20
16954,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,10
16856,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
26906,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
26923,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,60
26922,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,80
26921,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
26941,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,40
26927,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,90
26928,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
26925,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,60
26929,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,80
26924,2,80,8.3999996,0.38,0.245,12,20,46,34,CLha,50
26926,1,80,8.3999996,0.38,0.245,12,20,46,34,CLha,100
32144,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
27022,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
26966,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
26968,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,10
16678,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
26954,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
16813,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
16672,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,30
16677,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,10
27012,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
27011,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
16814,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
17612,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,70
27010,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
16912,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,80
16913,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,70
16914,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,80
16915,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
16916,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,70
16863,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,50
16927,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
27036,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,10
16859,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
16922,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,50
16883,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
26965,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,30
26964,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,30
16911,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,70
26963,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
16660,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
26956,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
16858,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,30
16857,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,80
16827,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
16938,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
16659,3,100,8.3999996,0.34,0.183,11,19,49,32,CLha,20
16954,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,10
16856,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
26906,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
26923,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,60
26922,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,80
26921,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
26941,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,40
26927,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,90
26928,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
26925,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,60
26929,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,80
26924,2,100,8.3999996,0.34,0.183,11,19,49,32,CLha,50
26926,1,100,8.3999996,0.34,0.183,11,19,49,32,CLha,100
32144,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
27022,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
26966,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
26968,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,10
16678,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
26954,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
16813,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
16672,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,30
16677,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,10
27012,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
27011,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
16814,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
17612,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,70
27010,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
16912,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,80
16913,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,70
16914,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,80
16915,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
16916,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,70
16863,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,50
16927,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
27036,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,10
16859,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
16922,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,50
16883,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
26965,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,30
26964,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,30
16911,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,70
26963,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
16660,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
26956,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
16858,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,30
16857,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,80
16827,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
16938,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
16659,3,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,20
16954,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,10
16856,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
26906,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
26923,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,60
26922,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,80
26921,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
26941,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,40
26927,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,90
26928,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
26925,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,60
26929,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,80
26924,2,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,50
26926,1,150,8.3999996,0.27000001,0.15099999,11,17,53,30,CLha,100
26975,1,0,8,0.74000001,0.66500002,15,19,55,26,CLlv,100
26975,1,20,8.1000004,0.62,0.47199997,16,24,51,25,CLlv,100
26975,1,40,8.3000002,0.52999997,0.35100001,15,25,49,26,CLlv,100
26975,1,60,8.3000002,0.46000001,0.26099998,15,24,50,26,CLlv,100
26975,1,80,8.3000002,0.34999999,0.20699999,14,22,52,26,CLlv,100
26975,1,100,8.3999996,0.25999999,0.14,12,20,54,26,CLlv,100
26975,1,150,8.3999996,0.19,0.127,12,19,54,27,CLlv,100
26924,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,50
27033,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,100
16920,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,50
16917,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,100
16828,2,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,10
26974,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,100
26976,2,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,50
27023,2,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,40
16918,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,70
16919,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,100
16921,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,50
27032,1,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,100
16811,2,0,8.1000004,0.75999999,0.648,12,17,61,22,CLpt,10
26924,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,50
27033,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,100
16920,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,50
16917,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,100
16828,2,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,10
26974,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,100
26976,2,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,50
27023,2,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,40
16918,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,70
16919,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,100
16921,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,50
27032,1,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,100
16811,2,20,8.1999998,0.64999998,0.54400003,12,19,60,21,CLpt,10
26924,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,50
27033,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,100
16920,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,50
16917,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,100
16828,2,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,10
26974,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,100
26976,2,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,50
27023,2,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,40
16918,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,70
16919,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,100
16921,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,50
27032,1,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,100
16811,2,40,8.3000002,0.56,0.396,11,19,64,17,CLpt,10
26924,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,50
27033,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,100
16920,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,50
16917,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,100
16828,2,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,10
26974,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,100
26976,2,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,50
27023,2,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,40
16918,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,70
16919,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,100
16921,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,50
27032,1,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,100
16811,2,60,8.3999996,0.41999999,0.345,8,14,66,20,CLpt,10
26924,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,50
27033,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,100
16920,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,50
16917,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,100
16828,2,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,10
26974,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,100
26976,2,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,50
27023,2,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,40
16918,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,70
16919,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,100
16921,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,50
27032,1,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,100
16811,2,80,8.5,0.28999999,0.26500002,8,15,68,17,CLpt,10
26924,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,50
27033,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,100
16920,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,50
16917,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,100
16828,2,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,10
26974,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,100
26976,2,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,50
27023,2,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,40
16918,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,70
16919,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,100
16921,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,50
27032,1,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,100
16811,2,100,8.6000004,0.25999999,0.189,8,15,67,18,CLpt,10
26924,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,50
27033,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,100
16920,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,50
16917,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,100
16828,2,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,10
26974,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,100
26976,2,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,50
27023,2,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,40
16918,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,70
16919,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,100
16921,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,50
27032,1,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,100
16811,2,150,8.6999998,0.28,0.112,9,18,55,27,CLpt,10
32145,1,0,7.5999999,0.94,0.74299997,15,21,48,31,CM,100
32145,1,20,8,0.58999997,0.49000001,16,23,46,31,CM,100
32145,1,40,8.1000004,0.5,0.41,16,24,44,32,CM,100
32145,1,60,8.1999998,0.44999999,0.336,16,23,45,32,CM,100
32145,1,80,8.1999998,0.44,0.27200001,15,22,47,31,CM,100
32145,1,100,8.1000004,0.38999999,0.223,15,21,47,32,CM,100
32145,1,150,8.1999998,0.34999999,0.175,14,21,45,34,CM,100
26932,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,40
27003,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,30
26918,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,40
26935,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,70
26934,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
26991,3,0,8.1999998,1.01,0.727,16,20,43,37,CMca,20
26936,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
26940,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,70
16711,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,30
17605,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
26941,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,40
26944,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,80
26939,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
26943,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
26942,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,100
16920,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,40
26966,2,0,8.1999998,1.01,0.727,16,20,43,37,CMca,30
26938,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,90
26937,1,0,8.1999998,1.01,0.727,16,20,43,37,CMca,40
26932,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,40
27003,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,30
26918,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,40
26935,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,70
26934,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
26991,3,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,20
26936,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
26940,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,70
16711,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,30
17605,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
26941,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,40
26944,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,80
26939,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
26943,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
26942,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,100
16920,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,40
26966,2,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,30
26938,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,90
26937,1,20,8.1999998,0.56,0.51100004,17,22,40,38,CMca,40
26932,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,40
27003,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,30
26918,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,40
26935,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,70
26934,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
26991,3,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,20
26936,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
26940,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,70
16711,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,30
17605,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
26941,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,40
26944,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,80
26939,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
26943,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
26942,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,100
16920,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,40
26966,2,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,30
26938,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,90
26937,1,40,8.3000002,0.47,0.42600003,16,22,40,38,CMca,40
26932,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,40
27003,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,30
26918,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,40
26935,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,70
26934,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
26991,3,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,20
26936,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
26940,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,70
16711,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,30
17605,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
26941,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,40
26944,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,80
26939,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
26943,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
26942,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,100
16920,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,40
26966,2,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,30
26938,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,90
26937,1,60,8.3000002,0.47,0.34999999,16,21,42,37,CMca,40
26932,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,40
27003,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,30
26918,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,40
26935,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,70
26934,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
26991,3,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,20
26936,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
26940,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,70
16711,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,30
17605,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
26941,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,40
26944,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,80
26939,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
26943,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
26942,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,100
16920,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,40
26966,2,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,30
26938,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,90
26937,1,80,8.3000002,0.38,0.28599998,15,20,43,37,CMca,40
26932,2,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,40
27003,2,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,30
26918,2,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,40
26935,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,70
26934,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,100
26991,3,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,20
26936,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,100
26940,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,70
16711,2,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,30
17605,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,100
26941,1,100,8.3000002,0.38,0.23499998,14,20,43,37,CMca,40
